generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
286,359,5.472697006901113e-06,8.523733735296789e-06,6.962843462370803e-06,5.066690604784175e-07
287,367,5.780050920586825e-06,8.225308085269481e-06,6.964135796589087e-06,4.912450761036729e-07
288,358,5.780050920586825e-06,8.225308085269481e-06,6.972187429216223e-06,4.986703288250813e-07
289,363,5.780050920586825e-06,8.225308085269481e-06,6.958407061731406e-06,4.988645330370044e-07
290,349,5.634611570005314e-06,8.195029934609587e-06,6.956463447446984e-06,5.086657476034131e-07
291,351,5.634611570005314e-06,8.195029934609587e-06,6.969742204608153e-06,5.005011765215984e-07
292,357,5.634611570005314e-06,8.3336625762358e-06,6.9458074994425856e-06,4.925006289417301e-07
293,359,5.596836344164539e-06,8.341963029750468e-06,6.917350806726878e-06,4.997302881647588e-07
294,348,5.596836344164539e-06,8.237195397063524e-06,6.9375715946332905e-06,5.087440006274936e-07
295,366,5.525979087039197e-06,8.69775238544965e-06,6.972617800104768e-06,5.140266520464173e-07
296,354,5.525979087039197e-06,8.69775238544965e-06,6.918422288645663e-06,5.549602524922475e-07
